transaction_id,transaction_date,customer_id,product_category,product_name,quantity,unit_price,total_amount,payment_method,region
TXN108197,2025-05-05,CUST824,Beverages,Sunbean Coffee,2,180,360,Cash,Mumbai
TXN108198,2025-03-23,CUST692,Beverages,B Natural Juice,2,40,80,Card,Mumbai
TXN108199,2025-03-09,CUST622,Beverages,B Natural Juice,4,40,160,UPI,Chennai
TXN108200,2025-05-03,CUST777,Beverages,Sunbean Coffee,2,180,360,Cash,Bangalore
TXN108201,2025-02-21,CUST241,Snacks,Bingo Mad Angles,3,25,75,Card,Bangalore
TXN108202,2025-06-22,CUST691,Beverages,Sunbean Coffee,5,180,900,Card,Delhi
TXN108203,2025-05-27,CUST418,Personal Care,Savlon Handwash,1,95,95,Card,Chennai
TXN108204,2025-03-19,CUST324,Personal Care,Savlon Sanitizer,1,70,70,Card,Hyderabad
TXN108205,2025-03-11,CUST837,Personal Care,Savlon Handwash,5,95,475,Cash,Delhi
TXN108206,2025-02-03,CUST686,Personal Care,Vivel Soap,3,35,105,UPI,Bangalore
TXN108207,2025-03-04,CUST716,Snacks,Bingo Mad Angles,1,25,25,UPI,Hyderabad
TXN108208,2025-01-30,CUST403,Snacks,Bingo Chips,4,20,80,Cash,Mumbai
TXN108209,2025-04-18,CUST393,Snacks,Bingo Mad Angles,4,25,100,Cash,Hyderabad
TXN108210,2025-05-17,CUST103,Personal Care,Savlon Sanitizer,4,70,280,Cash,Hyderabad
TXN108211,2025-03-30,CUST425,Personal Care,Savlon Sanitizer,2,70,140,Cash,Bangalore
TXN108212,2025-01-13,CUST641,FMCG,Aashirvaad Atta,2,65,130,Card,Hyderabad
TXN108213,2025-01-29,CUST419,FMCG,Aashirvaad Atta,1,65,65,UPI,Chennai
TXN108214,2025-05-04,CUST474,Beverages,B Natural Juice,3,40,120,UPI,Hyderabad
TXN108215,2025-04-04,CUST761,Snacks,Bingo Mad Angles,2,25,50,Card,Hyderabad
TXN108216,2025-04-15,CUST395,Beverages,Sunbean Coffee,5,180,900,Card,Chennai
TXN108217,2025-04-18,CUST572,Snacks,Bingo Chips,1,20,20,Cash,Bangalore
TXN108218,2025-01-05,CUST849,Beverages,B Natural Juice,2,40,80,UPI,Chennai
TXN108219,2025-06-10,CUST201,Personal Care,Vivel Soap,3,35,105,Cash,Chennai
TXN108220,2025-01-29,CUST812,Snacks,Bingo Mad Angles,4,25,100,Cash,Hyderabad
TXN108221,2025-05-29,CUST118,Snacks,Bingo Chips,1,20,20,Cash,Delhi
TXN108222,2025-01-17,CUST858,Personal Care,Vivel Soap,1,35,35,Card,Delhi
TXN108223,2025-01-30,CUST182,Personal Care,Vivel Soap,5,35,175,Cash,Delhi
TXN108224,2025-02-06,CUST647,FMCG,Aashirvaad Atta,4,65,260,UPI,Mumbai
TXN108225,2025-03-05,CUST668,Snacks,Bingo Chips,3,20,60,Cash,Hyderabad
TXN108226,2025-03-12,CUST870,Snacks,Bingo Mad Angles,1,25,25,Card,Kolkata
TXN108227,2025-02-26,CUST886,Snacks,Bingo Chips,1,20,20,Cash,Chennai
TXN108228,2025-06-04,CUST343,Snacks,Bingo Chips,3,20,60,Cash,Chennai
TXN108229,2025-01-07,CUST516,Personal Care,Vivel Soap,1,35,35,Card,Chennai
TXN108230,2025-04-29,CUST127,Snacks,Bingo Chips,3,20,60,UPI,Delhi
TXN108231,2025-03-26,CUST444,FMCG,Aashirvaad Atta,3,65,195,Cash,Bangalore
TXN108232,2025-05-14,CUST436,Personal Care,Savlon Handwash,5,95,475,Cash,Kolkata
TXN108233,2025-02-12,CUST580,FMCG,Aashirvaad Atta,5,65,325,UPI,Kolkata
TXN108234,2025-05-14,CUST415,Personal Care,Savlon Sanitizer,1,70,70,Card,Hyderabad
TXN108235,2025-01-10,CUST586,Personal Care,Vivel Soap,5,35,175,UPI,Kolkata
TXN108236,2025-06-18,CUST374,Personal Care,Vivel Soap,5,35,175,Cash,Chennai
TXN108237,2025-04-27,CUST120,FMCG,Aashirvaad Atta,1,65,65,Card,Kolkata
TXN108238,2025-01-18,CUST327,Beverages,B Natural Juice,5,40,200,Card,Mumbai
TXN108239,2025-01-19,CUST920,Beverages,B Natural Juice,2,40,80,Cash,Chennai
TXN108240,2025-04-28,CUST976,Snacks,Bingo Mad Angles,4,25,100,Card,Kolkata
TXN108241,2025-03-27,CUST608,FMCG,Aashirvaad Atta,1,65,65,UPI,Hyderabad
TXN108242,2025-04-29,CUST256,Beverages,Sunbean Coffee,1,180,180,Cash,Delhi
TXN108243,2025-05-21,CUST172,Beverages,B Natural Juice,4,40,160,Card,Hyderabad
TXN108244,2025-03-11,CUST905,Snacks,Bingo Chips,3,20,60,Cash,Hyderabad
TXN108245,2025-05-29,CUST197,Beverages,B Natural Juice,1,40,40,Cash,Chennai
TXN108246,2025-05-06,CUST682,FMCG,Aashirvaad Atta,1,65,65,Card,Kolkata
TXN108247,2025-04-26,CUST747,Personal Care,Vivel Soap,2,35,70,Card,Kolkata
TXN108248,2025-01-03,CUST258,Personal Care,Savlon Sanitizer,5,70,350,Card,Hyderabad
TXN108249,2025-05-03,CUST935,Beverages,B Natural Juice,1,40,40,UPI,Kolkata
TXN108250,2025-03-13,CUST242,FMCG,Aashirvaad Atta,1,65,65,UPI,Hyderabad
TXN108251,2025-01-11,CUST377,Personal Care,Savlon Handwash,2,95,190,Card,Delhi
TXN108252,2025-01-01,CUST177,Beverages,Sunbean Coffee,1,180,180,Card,Hyderabad
TXN108253,2025-01-17,CUST454,Snacks,Bingo Chips,3,20,60,Card,Hyderabad
TXN108254,2025-04-05,CUST601,Beverages,B Natural Juice,3,40,120,Cash,Chennai
TXN108255,2025-01-02,CUST567,Snacks,Bingo Chips,2,20,40,Card,Mumbai
TXN108256,2025-06-19,CUST328,Snacks,Bingo Chips,5,20,100,UPI,Hyderabad
TXN108257,2025-06-29,CUST539,FMCG,Aashirvaad Atta,1,65,65,UPI,Kolkata
TXN108258,2025-04-25,CUST658,Personal Care,Savlon Sanitizer,4,70,280,Cash,Delhi
TXN108259,2025-04-12,CUST296,Beverages,Sunbean Coffee,1,180,180,Cash,Hyderabad
TXN108260,2025-03-14,CUST314,Personal Care,Savlon Handwash,3,95,285,UPI,Chennai
TXN108261,2025-02-23,CUST681,FMCG,Aashirvaad Atta,3,65,195,Card,Mumbai
TXN108262,2025-01-20,CUST420,Personal Care,Savlon Handwash,2,95,190,Card,Kolkata
TXN108263,2025-03-03,CUST921,FMCG,Aashirvaad Atta,5,65,325,Card,Mumbai
TXN108264,2025-03-27,CUST616,Snacks,Bingo Chips,2,20,40,UPI,Bangalore
TXN108265,2025-01-19,CUST616,Personal Care,Savlon Sanitizer,2,70,140,UPI,Mumbai
TXN108266,2025-01-31,CUST960,FMCG,Aashirvaad Atta,5,65,325,UPI,Bangalore
TXN108267,2025-01-03,CUST255,Snacks,Bingo Chips,4,20,80,UPI,Hyderabad
TXN108268,2025-01-04,CUST303,FMCG,Aashirvaad Atta,3,65,195,UPI,Hyderabad
TXN108269,2025-02-22,CUST642,Snacks,Bingo Mad Angles,1,25,25,UPI,Delhi
TXN108270,2025-05-18,CUST595,Snacks,Bingo Chips,1,20,20,UPI,Chennai
TXN108271,2025-04-24,CUST290,Personal Care,Savlon Handwash,2,95,190,Cash,Hyderabad
TXN108272,2025-03-31,CUST202,Beverages,B Natural Juice,4,40,160,UPI,Bangalore
TXN108273,2025-06-24,CUST375,Snacks,Bingo Mad Angles,4,25,100,Card,Bangalore
TXN108274,2025-04-30,CUST790,Personal Care,Savlon Sanitizer,1,70,70,UPI,Hyderabad
TXN108275,2025-04-06,CUST354,Snacks,Bingo Mad Angles,2,25,50,Cash,Chennai
TXN108276,2025-06-18,CUST934,Beverages,Sunbean Coffee,1,180,180,UPI,Kolkata
TXN108277,2025-02-09,CUST658,FMCG,Aashirvaad Atta,5,65,325,Card,Chennai
TXN108278,2025-02-19,CUST596,Personal Care,Vivel Soap,2,35,70,Cash,Chennai
TXN108279,2025-05-21,CUST792,Personal Care,Savlon Sanitizer,3,70,210,UPI,Delhi
TXN108280,2025-05-23,CUST819,Personal Care,Vivel Soap,2,35,70,UPI,Bangalore
TXN108281,2025-02-27,CUST216,Snacks,Bingo Mad Angles,3,25,75,Card,Delhi
TXN108282,2025-05-06,CUST237,Snacks,Bingo Mad Angles,3,25,75,UPI,Hyderabad
TXN108283,2025-02-09,CUST476,Personal Care,Vivel Soap,5,35,175,Card,Bangalore
TXN108284,2025-05-08,CUST492,Snacks,Bingo Chips,5,20,100,UPI,Mumbai
TXN108285,2025-04-24,CUST834,Personal Care,Vivel Soap,2,35,70,Cash,Kolkata
TXN108286,2025-06-02,CUST983,Personal Care,Savlon Sanitizer,5,70,350,UPI,Chennai
TXN108287,2025-02-06,CUST867,Personal Care,Savlon Sanitizer,2,70,140,Cash,Hyderabad
TXN108288,2025-01-05,CUST570,Beverages,B Natural Juice,3,40,120,Card,Hyderabad
TXN108289,2025-03-10,CUST807,Personal Care,Savlon Sanitizer,1,70,70,UPI,Chennai
TXN108290,2025-06-01,CUST623,FMCG,Aashirvaad Atta,3,65,195,Card,Hyderabad
TXN108291,2025-06-13,CUST107,Personal Care,Savlon Sanitizer,4,70,280,UPI,Mumbai
TXN108292,2025-04-30,CUST175,Personal Care,Savlon Sanitizer,2,70,140,Cash,Bangalore
TXN108293,2025-03-12,CUST980,Snacks,Bingo Mad Angles,5,25,125,Card,Hyderabad
TXN108294,2025-04-21,CUST260,Personal Care,Savlon Handwash,2,95,190,UPI,Chennai
TXN108295,2025-04-13,CUST548,Personal Care,Savlon Sanitizer,4,70,280,UPI,Hyderabad
TXN108296,2025-01-11,CUST695,Personal Care,Savlon Sanitizer,1,70,70,Cash,Kolkata
TXN108297,2025-03-15,CUST574,Snacks,Bingo Mad Angles,5,25,125,Cash,Mumbai
TXN108298,2025-05-07,CUST378,Beverages,Sunbean Coffee,3,180,540,UPI,Bangalore
TXN108299,2025-05-15,CUST556,Personal Care,Savlon Handwash,2,95,190,Cash,Chennai
TXN108300,2025-04-04,CUST194,Beverages,B Natural Juice,3,40,120,UPI,Chennai
TXN108301,2025-06-19,CUST659,Personal Care,Vivel Soap,3,35,105,Card,Kolkata
TXN108302,2025-01-27,CUST381,FMCG,Aashirvaad Atta,2,65,130,Card,Delhi
TXN108303,2025-05-13,CUST656,Snacks,Bingo Mad Angles,4,25,100,Card,Bangalore
TXN108304,2025-06-25,CUST797,Beverages,Sunbean Coffee,4,180,720,Cash,Mumbai
TXN108305,2025-03-10,CUST462,Beverages,B Natural Juice,1,40,40,Cash,Mumbai
TXN108306,2025-06-26,CUST754,Personal Care,Savlon Handwash,1,95,95,UPI,Delhi
TXN108307,2025-06-05,CUST382,Personal Care,Vivel Soap,2,35,70,UPI,Kolkata
TXN108308,2025-03-30,CUST137,Snacks,Bingo Mad Angles,4,25,100,Card,Delhi
TXN108309,2025-05-28,CUST439,Personal Care,Savlon Sanitizer,3,70,210,UPI,Kolkata
TXN108310,2025-05-28,CUST757,Personal Care,Savlon Handwash,2,95,190,UPI,Hyderabad
TXN108311,2025-06-10,CUST858,Personal Care,Savlon Sanitizer,4,70,280,Cash,Bangalore
TXN108312,2025-02-27,CUST306,Beverages,B Natural Juice,4,40,160,Cash,Delhi
TXN108313,2025-02-28,CUST326,FMCG,Aashirvaad Atta,3,65,195,Card,Kolkata
TXN108314,2025-05-14,CUST577,Beverages,Sunbean Coffee,3,180,540,Card,Hyderabad
TXN108315,2025-02-23,CUST127,Snacks,Bingo Mad Angles,5,25,125,Cash,Kolkata
TXN108316,2025-06-18,CUST496,Snacks,Bingo Chips,2,20,40,Cash,Kolkata
TXN108317,2025-06-23,CUST488,Beverages,B Natural Juice,1,40,40,Cash,Chennai
TXN108318,2025-05-19,CUST968,Snacks,Bingo Chips,3,20,60,Cash,Mumbai
TXN108319,2025-01-08,CUST308,Personal Care,Vivel Soap,4,35,140,UPI,Chennai
TXN108320,2025-04-07,CUST609,Beverages,B Natural Juice,2,40,80,UPI,Chennai
TXN108321,2025-04-19,CUST336,Personal Care,Savlon Sanitizer,4,70,280,Card,Chennai
TXN108322,2025-03-18,CUST235,Personal Care,Savlon Handwash,2,95,190,Cash,Chennai
TXN108323,2025-05-11,CUST492,FMCG,Aashirvaad Atta,1,65,65,Cash,Chennai
TXN108324,2025-06-16,CUST205,Personal Care,Savlon Sanitizer,1,70,70,UPI,Bangalore
TXN108325,2025-03-24,CUST525,Beverages,B Natural Juice,4,40,160,Cash,Delhi
TXN108326,2025-05-15,CUST303,Snacks,Bingo Mad Angles,3,25,75,Card,Kolkata
TXN108327,2025-01-09,CUST664,Beverages,Sunbean Coffee,4,180,720,Cash,Kolkata
TXN108328,2025-03-20,CUST737,FMCG,Aashirvaad Atta,4,65,260,Card,Bangalore
TXN108329,2025-05-08,CUST771,Beverages,Sunbean Coffee,4,180,720,Card,Bangalore
TXN108330,2025-02-13,CUST485,Personal Care,Vivel Soap,1,35,35,Card,Kolkata
TXN108331,2025-03-21,CUST573,Beverages,Sunbean Coffee,5,180,900,UPI,Mumbai
TXN108332,2025-04-24,CUST646,Personal Care,Vivel Soap,4,35,140,Card,Mumbai
TXN108333,2025-03-16,CUST605,Beverages,B Natural Juice,2,40,80,Cash,Bangalore
TXN108334,2025-02-09,CUST573,Snacks,Bingo Chips,2,20,40,UPI,Mumbai
TXN108335,2025-01-03,CUST851,Personal Care,Vivel Soap,2,35,70,Card,Hyderabad
TXN108336,2025-03-02,CUST602,Beverages,Sunbean Coffee,2,180,360,Cash,Bangalore
TXN108337,2025-01-23,CUST714,Snacks,Bingo Chips,5,20,100,Card,Mumbai
TXN108338,2025-06-07,CUST551,Personal Care,Savlon Sanitizer,1,70,70,Card,Delhi
TXN108339,2025-04-26,CUST978,Beverages,Sunbean Coffee,3,180,540,Cash,Kolkata
TXN108340,2025-03-25,CUST861,Personal Care,Savlon Handwash,3,95,285,Card,Kolkata
TXN108341,2025-02-18,CUST636,Beverages,B Natural Juice,1,40,40,UPI,Hyderabad
TXN108342,2025-01-07,CUST843,Snacks,Bingo Chips,2,20,40,UPI,Bangalore
TXN108343,2025-02-04,CUST927,Personal Care,Vivel Soap,4,35,140,Cash,Mumbai
TXN108344,2025-05-19,CUST173,FMCG,Aashirvaad Atta,1,65,65,Card,Hyderabad
TXN108345,2025-03-14,CUST546,Personal Care,Savlon Handwash,2,95,190,Cash,Hyderabad
TXN108346,2025-03-05,CUST596,Beverages,B Natural Juice,3,40,120,Card,Hyderabad
TXN108347,2025-01-18,CUST675,FMCG,Aashirvaad Atta,3,65,195,Cash,Chennai
TXN108348,2025-05-27,CUST362,Beverages,B Natural Juice,5,40,200,Cash,Bangalore
TXN108349,2025-05-19,CUST309,Beverages,Sunbean Coffee,5,180,900,UPI,Chennai
TXN108350,2025-03-01,CUST389,Personal Care,Vivel Soap,3,35,105,Cash,Delhi
TXN108351,2025-01-17,CUST686,Snacks,Bingo Chips,3,20,60,UPI,Kolkata
TXN108352,2025-02-21,CUST810,Snacks,Bingo Chips,4,20,80,Card,Bangalore
TXN108353,2025-02-17,CUST707,Beverages,B Natural Juice,3,40,120,UPI,Mumbai
TXN108354,2025-05-16,CUST933,Beverages,Sunbean Coffee,1,180,180,UPI,Mumbai
TXN108355,2025-06-27,CUST220,Beverages,B Natural Juice,4,40,160,UPI,Hyderabad
TXN108356,2025-01-10,CUST121,FMCG,Aashirvaad Atta,2,65,130,UPI,Hyderabad
TXN108357,2025-04-22,CUST381,Snacks,Bingo Chips,3,20,60,UPI,Mumbai
TXN108358,2025-06-11,CUST255,Personal Care,Savlon Handwash,2,95,190,Card,Kolkata
TXN108359,2025-06-03,CUST440,Snacks,Bingo Chips,2,20,40,UPI,Chennai
TXN108360,2025-05-11,CUST296,Snacks,Bingo Chips,1,20,20,Cash,Chennai
TXN108361,2025-04-08,CUST217,Personal Care,Savlon Sanitizer,2,70,140,Card,Mumbai
TXN108362,2025-03-18,CUST527,Snacks,Bingo Mad Angles,4,25,100,Card,Kolkata
TXN108363,2025-01-02,CUST583,Snacks,Bingo Mad Angles,4,25,100,Card,Bangalore
TXN108364,2025-03-25,CUST802,Snacks,Bingo Chips,4,20,80,Card,Hyderabad
TXN108365,2025-05-20,CUST285,Beverages,Sunbean Coffee,5,180,900,Cash,Hyderabad
TXN108366,2025-04-08,CUST764,Snacks,Bingo Chips,2,20,40,Cash,Kolkata
TXN108367,2025-02-15,CUST450,Snacks,Bingo Chips,4,20,80,Card,Hyderabad
TXN108368,2025-06-02,CUST410,Beverages,Sunbean Coffee,1,180,180,Cash,Delhi
TXN108369,2025-04-14,CUST695,Personal Care,Savlon Sanitizer,4,70,280,Cash,Chennai
TXN108370,2025-01-29,CUST874,Beverages,Sunbean Coffee,2,180,360,Card,Hyderabad
TXN108371,2025-04-17,CUST908,Snacks,Bingo Mad Angles,5,25,125,UPI,Chennai
TXN108372,2025-01-12,CUST697,Beverages,B Natural Juice,4,40,160,Card,Kolkata
TXN108373,2025-04-24,CUST697,Snacks,Bingo Mad Angles,4,25,100,Card,Delhi
TXN108374,2025-03-04,CUST394,Personal Care,Vivel Soap,2,35,70,Cash,Mumbai
TXN108375,2025-01-10,CUST406,Personal Care,Savlon Handwash,2,95,190,Card,Kolkata
TXN108376,2025-04-25,CUST832,Personal Care,Vivel Soap,3,35,105,Cash,Mumbai
TXN108377,2025-03-25,CUST685,Snacks,Bingo Mad Angles,4,25,100,UPI,Hyderabad
TXN108378,2025-04-21,CUST844,Snacks,Bingo Mad Angles,2,25,50,Card,Bangalore
TXN108379,2025-02-03,CUST258,Personal Care,Savlon Handwash,2,95,190,Card,Hyderabad
TXN108380,2025-02-18,CUST148,Personal Care,Savlon Handwash,5,95,475,Cash,Mumbai
TXN108381,2025-02-27,CUST868,Personal Care,Savlon Handwash,3,95,285,UPI,Chennai
TXN108382,2025-03-31,CUST308,Snacks,Bingo Chips,1,20,20,Cash,Mumbai
TXN108383,2025-05-29,CUST623,Beverages,B Natural Juice,4,40,160,Cash,Hyderabad
TXN108384,2025-03-31,CUST726,Personal Care,Vivel Soap,5,35,175,Card,Delhi
TXN108385,2025-05-23,CUST659,Beverages,B Natural Juice,3,40,120,UPI,Chennai
TXN108386,2025-03-30,CUST626,FMCG,Aashirvaad Atta,2,65,130,Card,Chennai
TXN108387,2025-03-25,CUST679,Snacks,Bingo Mad Angles,5,25,125,UPI,Chennai
TXN108388,2025-04-11,CUST338,Beverages,B Natural Juice,1,40,40,Cash,Delhi
TXN108389,2025-02-20,CUST172,Personal Care,Savlon Sanitizer,4,70,280,Card,Delhi
TXN108390,2025-02-17,CUST988,FMCG,Aashirvaad Atta,2,65,130,Card,Hyderabad
TXN108391,2025-04-24,CUST151,Beverages,Sunbean Coffee,3,180,540,Card,Chennai
TXN108392,2025-03-19,CUST229,Snacks,Bingo Chips,1,20,20,Card,Mumbai
TXN108393,2025-06-03,CUST775,Personal Care,Savlon Handwash,1,95,95,UPI,Hyderabad
TXN108394,2025-04-24,CUST920,Personal Care,Vivel Soap,4,35,140,Cash,Kolkata
TXN108395,2025-04-01,CUST481,Personal Care,Savlon Handwash,3,95,285,Card,Bangalore
TXN108396,2025-05-02,CUST970,Personal Care,Savlon Handwash,4,95,380,Card,Delhi
TXN108397,2025-03-17,CUST738,Personal Care,Vivel Soap,3,35,105,UPI,Mumbai
TXN108398,2025-05-15,CUST167,Beverages,B Natural Juice,4,40,160,UPI,Kolkata
TXN108399,2025-06-20,CUST302,Beverages,B Natural Juice,3,40,120,Cash,Chennai
TXN108400,2025-06-15,CUST551,FMCG,Aashirvaad Atta,3,65,195,Cash,Bangalore
TXN108401,2025-01-03,CUST257,Personal Care,Savlon Sanitizer,4,70,280,Card,Kolkata
TXN108402,2025-01-30,CUST751,FMCG,Aashirvaad Atta,2,65,130,UPI,Hyderabad
TXN108403,2025-06-02,CUST370,FMCG,Aashirvaad Atta,4,65,260,Cash,Bangalore
TXN108404,2025-04-24,CUST161,Personal Care,Savlon Handwash,1,95,95,UPI,Hyderabad
TXN108405,2025-02-09,CUST384,Snacks,Bingo Chips,3,20,60,Card,Hyderabad
TXN108406,2025-02-03,CUST462,Personal Care,Vivel Soap,4,35,140,Card,Hyderabad
TXN108407,2025-01-15,CUST207,FMCG,Aashirvaad Atta,2,65,130,Card,Hyderabad
TXN108408,2025-05-04,CUST310,Personal Care,Savlon Handwash,5,95,475,Card,Hyderabad
TXN108409,2025-01-18,CUST718,Personal Care,Savlon Handwash,3,95,285,Cash,Delhi
TXN108410,2025-02-21,CUST163,Snacks,Bingo Chips,1,20,20,Card,Mumbai
TXN108411,2025-04-08,CUST869,Personal Care,Savlon Handwash,2,95,190,Card,Chennai
TXN108412,2025-02-21,CUST830,Personal Care,Savlon Sanitizer,3,70,210,Cash,Chennai
TXN108413,2025-01-14,CUST253,Snacks,Bingo Chips,2,20,40,UPI,Bangalore
TXN108414,2025-01-12,CUST912,Snacks,Bingo Chips,4,20,80,Cash,Chennai
TXN108415,2025-01-08,CUST977,Personal Care,Vivel Soap,5,35,175,UPI,Chennai
TXN108416,2025-04-29,CUST364,Beverages,B Natural Juice,1,40,40,Cash,Kolkata
TXN108417,2025-03-14,CUST379,FMCG,Aashirvaad Atta,3,65,195,UPI,Hyderabad
TXN108418,2025-04-08,CUST474,Personal Care,Vivel Soap,5,35,175,Card,Delhi
TXN108419,2025-02-07,CUST190,FMCG,Aashirvaad Atta,2,65,130,Cash,Mumbai
TXN108420,2025-01-04,CUST604,Personal Care,Savlon Handwash,4,95,380,Card,Delhi
TXN108421,2025-02-10,CUST464,FMCG,Aashirvaad Atta,3,65,195,UPI,Delhi
TXN108422,2025-02-25,CUST103,Personal Care,Savlon Sanitizer,2,70,140,UPI,Chennai
TXN108423,2025-05-12,CUST692,Snacks,Bingo Chips,5,20,100,Cash,Hyderabad
TXN108424,2025-03-11,CUST580,Beverages,Sunbean Coffee,4,180,720,UPI,Delhi
TXN108425,2025-05-19,CUST106,Personal Care,Vivel Soap,1,35,35,Card,Hyderabad
TXN108426,2025-02-05,CUST319,Personal Care,Vivel Soap,2,35,70,UPI,Delhi
TXN108427,2025-03-18,CUST360,Personal Care,Savlon Sanitizer,1,70,70,Cash,Hyderabad
TXN108428,2025-06-02,CUST228,Snacks,Bingo Mad Angles,3,25,75,Card,Hyderabad
TXN108429,2025-01-15,CUST431,Snacks,Bingo Chips,3,20,60,UPI,Hyderabad
TXN108430,2025-03-07,CUST706,Beverages,B Natural Juice,3,40,120,Card,Hyderabad
TXN108431,2025-05-20,CUST300,Beverages,B Natural Juice,5,40,200,Card,Delhi
TXN108432,2025-02-07,CUST243,Snacks,Bingo Mad Angles,1,25,25,UPI,Hyderabad
TXN108433,2025-06-07,CUST993,Personal Care,Vivel Soap,3,35,105,UPI,Mumbai
TXN108434,2025-06-13,CUST386,Personal Care,Savlon Handwash,3,95,285,UPI,Bangalore
TXN108435,2025-04-07,CUST608,Personal Care,Savlon Handwash,2,95,190,Card,Bangalore
TXN108436,2025-01-29,CUST583,Personal Care,Savlon Sanitizer,3,70,210,UPI,Hyderabad
TXN108437,2025-01-18,CUST609,Personal Care,Vivel Soap,4,35,140,UPI,Hyderabad
TXN108438,2025-02-06,CUST764,Beverages,Sunbean Coffee,2,180,360,Cash,Bangalore
TXN108439,2025-02-22,CUST397,Snacks,Bingo Chips,2,20,40,Cash,Kolkata
TXN108440,2025-06-28,CUST976,Beverages,B Natural Juice,1,40,40,UPI,Chennai
TXN108441,2025-04-03,CUST291,Personal Care,Vivel Soap,1,35,35,UPI,Delhi
TXN108442,2025-04-28,CUST468,Snacks,Bingo Mad Angles,5,25,125,Card,Delhi
TXN108443,2025-03-11,CUST395,Personal Care,Savlon Sanitizer,2,70,140,Cash,Chennai
TXN108444,2025-04-12,CUST182,Personal Care,Savlon Handwash,5,95,475,Cash,Kolkata
TXN108445,2025-05-16,CUST650,Snacks,Bingo Mad Angles,5,25,125,UPI,Delhi
TXN108446,2025-01-15,CUST821,Beverages,Sunbean Coffee,5,180,900,Card,Chennai
TXN108447,2025-01-23,CUST710,Beverages,B Natural Juice,1,40,40,UPI,Chennai
TXN108448,2025-04-24,CUST855,Snacks,Bingo Mad Angles,5,25,125,Cash,Chennai
TXN108449,2025-02-28,CUST581,Personal Care,Vivel Soap,4,35,140,UPI,Chennai
TXN108450,2025-03-24,CUST356,FMCG,Aashirvaad Atta,3,65,195,UPI,Delhi
TXN108451,2025-02-05,CUST299,Snacks,Bingo Chips,5,20,100,Cash,Kolkata
TXN108452,2025-04-04,CUST886,Personal Care,Vivel Soap,3,35,105,Card,Bangalore
TXN108453,2025-02-18,CUST791,Personal Care,Savlon Sanitizer,1,70,70,UPI,Bangalore
TXN108454,2025-06-13,CUST522,FMCG,Aashirvaad Atta,2,65,130,Cash,Chennai
TXN108455,2025-03-06,CUST477,Personal Care,Vivel Soap,4,35,140,Card,Mumbai
TXN108456,2025-03-01,CUST806,Personal Care,Vivel Soap,2,35,70,Card,Delhi
TXN108457,2025-04-21,CUST580,Beverages,B Natural Juice,1,40,40,Cash,Hyderabad
TXN108458,2025-02-26,CUST346,Personal Care,Savlon Handwash,4,95,380,Card,Mumbai
TXN108459,2025-03-05,CUST542,Personal Care,Savlon Sanitizer,2,70,140,UPI,Mumbai
TXN108460,2025-01-16,CUST934,Personal Care,Savlon Sanitizer,1,70,70,Cash,Mumbai
TXN108461,2025-04-27,CUST978,Beverages,B Natural Juice,3,40,120,UPI,Chennai
TXN108462,2025-03-31,CUST944,FMCG,Aashirvaad Atta,4,65,260,UPI,Kolkata
TXN108463,2025-05-04,CUST198,Personal Care,Vivel Soap,1,35,35,UPI,Kolkata
TXN108464,2025-06-20,CUST209,Personal Care,Vivel Soap,1,35,35,UPI,Delhi
TXN108465,2025-06-20,CUST291,Snacks,Bingo Chips,5,20,100,Card,Hyderabad
TXN108466,2025-04-16,CUST200,FMCG,Aashirvaad Atta,3,65,195,UPI,Chennai
TXN108467,2025-04-29,CUST233,Personal Care,Vivel Soap,1,35,35,UPI,Chennai
TXN108468,2025-01-03,CUST495,Personal Care,Savlon Sanitizer,2,70,140,Cash,Delhi
TXN108469,2025-01-14,CUST925,Personal Care,Vivel Soap,4,35,140,Cash,Kolkata
TXN108470,2025-01-09,CUST513,FMCG,Aashirvaad Atta,5,65,325,Card,Kolkata
TXN108471,2025-03-23,CUST597,Personal Care,Vivel Soap,2,35,70,UPI,Hyderabad
TXN108472,2025-02-06,CUST460,Personal Care,Savlon Handwash,3,95,285,Card,Delhi
TXN108473,2025-04-05,CUST213,Personal Care,Vivel Soap,5,35,175,Card,Chennai
TXN108474,2025-05-07,CUST799,Personal Care,Savlon Handwash,5,95,475,UPI,Bangalore
TXN108475,2025-01-19,CUST645,Personal Care,Savlon Sanitizer,3,70,210,Cash,Hyderabad
TXN108476,2025-06-18,CUST336,Snacks,Bingo Chips,2,20,40,Card,Delhi
TXN108477,2025-04-16,CUST673,Personal Care,Savlon Sanitizer,2,70,140,Cash,Chennai
TXN108478,2025-04-30,CUST397,Personal Care,Savlon Handwash,1,95,95,UPI,Mumbai
TXN108479,2025-06-19,CUST654,FMCG,Aashirvaad Atta,5,65,325,Cash,Hyderabad
TXN108480,2025-03-22,CUST453,FMCG,Aashirvaad Atta,5,65,325,Cash,Delhi
TXN108481,2025-02-12,CUST420,Snacks,Bingo Mad Angles,1,25,25,Cash,Bangalore
TXN108482,2025-03-02,CUST982,Personal Care,Savlon Handwash,5,95,475,UPI,Kolkata
TXN108483,2025-03-22,CUST262,Beverages,Sunbean Coffee,1,180,180,Cash,Hyderabad
TXN108484,2025-04-07,CUST685,Beverages,Sunbean Coffee,1,180,180,UPI,Delhi
